timestamp,user_id,latitude,longitude,speed_mps,planned_route_id,distance_from_route_m,is_checkin,battery_percent,signal_strength,is_emergency_action,inactivity_minutes,anomaly_type
2025-01-03T00:59:00,user_50,26.78117146,93.55187676,2.899406813,R1,63.78058821,1,87,4,0,4,None
2025-01-03T00:59:30,user_10,26.89369001,93.44844094,1.044278813,R2,65.85040031,0,85,5,0,1,None
2025-01-03T01:00:00,user_35,26.11265557,92.36604346,0.958457411,R2,344.774692,0,98,2,0,9,OffRoute
2025-01-03T01:00:30,user_40,27.19375653,92.2255358,2.331847308,,93.76609065,0,45,5,0,9,None
2025-01-03T01:01:00,user_42,26.23013637,93.52070282,1.970318783,R2,59.40614639,1,76,2,0,9,None
2025-01-03T01:01:30,user_2,26.7705309,92.39832497,2.338389627,R2,1.990239365,1,67,5,0,3,None
2025-01-03T01:02:00,user_26,27.05934556,92.12477592,1.021753288,R2,437.6959333,1,44,4,0,5,OffRoute
2025-01-03T01:02:30,user_36,27.30945226,92.00769769,2.079520759,R1,32.66374604,1,55,3,0,2,None
2025-01-03T01:03:00,user_4,27.40297633,93.10630145,0.904597054,,41.79298493,0,82,2,0,9,None
2025-01-03T01:03:30,user_12,26.59716137,93.39501295,0.910035249,R2,45.73886376,0,94,3,0,6,None
2025-01-03T01:04:00,user_27,27.3230212,93.00320333,2.732392084,R1,67.31749459,0,92,5,0,3,None
2025-01-03T01:04:30,user_7,26.75848727,93.26999948,2.70818206,R2,96.34750749,0,65,5,0,6,None
2025-01-03T01:05:00,user_13,26.65108016,92.60940559,2.442428706,R2,0.082048009,0,49,3,0,1,None
2025-01-03T01:05:30,user_30,27.07534438,92.30470912,2.182567253,R1,84.91486721,1,97,3,0,3,None
2025-01-03T01:06:00,user_32,26.79253246,92.65073368,2.844738948,,73.62831976,1,100,5,0,0,None
2025-01-03T01:06:30,user_11,26.14245788,92.08689751,0,R1,37.77588257,0,57,4,0,122,Inactive
2025-01-03T01:07:00,user_40,26.95220609,93.86866475,0,R2,78.39700107,0,16,0,0,54,Dropoff
2025-01-03T01:07:30,user_38,26.70063332,92.88918936,1.524378894,R2,46.06443116,0,62,5,0,8,None
2025-01-03T01:08:00,user_45,26.81152668,92.59781716,2.151852885,,17.81950797,0,85,3,0,10,None
2025-01-03T01:08:30,user_9,26.56530558,93.39186233,2.55493829,R3,53.38665797,1,76,2,0,2,None
2025-01-03T01:09:00,user_39,26.67232606,92.61609579,1.768074505,R3,56.55044011,1,60,3,0,2,None
2025-01-03T01:09:30,user_29,27.00674371,93.25654916,0.522581159,R3,44.43376492,0,77,2,0,4,None
2025-01-03T01:10:00,user_37,26.94110237,92.28543877,2.043356374,,42.30513617,0,88,5,0,4,None
2025-01-03T01:10:30,user_44,26.72664682,93.12487173,1.88311449,R3,59.52889953,1,56,4,0,4,None
2025-01-03T01:11:00,user_27,26.60844215,92.15053594,0,,76.35884083,0,20,0,0,84,Dropoff
2025-01-03T01:11:30,user_25,26.3637978,93.67779139,1.797468877,R3,62.99137499,1,86,2,0,3,None
2025-01-03T01:12:00,user_1,27.1646086,93.06740838,1.163052747,R3,31.60370962,0,82,5,0,9,None
2025-01-03T01:12:30,user_26,27.44727887,92.23653514,2.719074368,,3.139903519,0,69,2,0,6,None
2025-01-03T01:13:00,user_23,26.43481698,93.20365862,0.653016374,R1,83.9867283,1,74,4,0,2,None
2025-01-03T01:13:30,user_20,27.15525866,92.00108954,2.693149562,R2,57.31343966,0,61,5,0,3,None
2025-01-03T01:14:00,user_1,26.92828156,93.47378669,1.154778738,R2,85.46104412,1,66,3,0,1,None
2025-01-03T01:14:30,user_47,27.38818151,92.89415638,1.42639502,,1.272536104,0,42,4,0,0,None
2025-01-03T01:15:00,user_2,27.13965844,92.80659412,1.980434684,R3,86.94387583,1,81,3,0,9,None
2025-01-03T01:15:30,user_37,26.58110385,92.19418281,1.152648094,R1,56.53332561,1,67,5,0,7,None
2025-01-03T01:16:00,user_42,26.75398042,92.95970474,2.302533435,R1,1.950567703,1,50,5,0,1,None
2025-01-03T01:16:30,user_19,26.04684501,93.26204678,0.806067367,R3,560.6528641,0,49,2,0,3,OffRoute
2025-01-03T01:17:00,user_22,27.42454089,92.50413001,1.402179471,,956.6997404,1,55,5,0,12,OffRoute
2025-01-03T01:17:30,user_50,26.83793914,93.85825125,1.727750308,R2,561.9576716,0,68,1,0,9,OffRoute
2025-01-03T01:18:00,user_50,26.17524373,93.82032238,2.028204579,R2,43.61879593,0,60,5,0,7,None
2025-01-03T01:18:30,user_29,26.2763552,93.71021678,0.812210463,R1,0.791439661,0,99,4,0,3,None
2025-01-03T01:19:00,user_15,26.38792969,92.61460636,18.51149865,,162.3551561,0,12,2,1,10,Distress
2025-01-03T01:19:30,user_6,26.48938638,92.19277781,2.560223703,R2,23.176026,1,40,5,0,3,None
2025-01-03T01:20:00,user_26,26.43120479,93.45730831,1.0454034,R2,16.62241422,0,40,3,0,9,None
2025-01-03T01:20:30,user_41,26.98761805,93.89300971,2.82629569,,6.79894606,0,99,3,0,7,None
2025-01-03T01:21:00,user_46,26.74198022,92.85119737,1.176749862,R3,64.25380524,1,75,4,0,3,None
2025-01-03T01:21:30,user_9,26.83121577,92.34193838,0,R3,29.22279673,0,31,2,0,69,Inactive
2025-01-03T01:22:00,user_4,26.15210473,92.23131232,1.755892708,R3,48.92535386,0,68,2,0,9,None
2025-01-03T01:22:30,user_30,27.37435542,93.05818602,2.09183018,R3,36.32728108,0,56,5,0,9,None
2025-01-03T01:23:00,user_8,26.4038675,92.46064216,1.415303708,,21.48239416,1,68,4,0,2,None
2025-01-03T01:23:30,user_39,26.17862374,93.16116192,2.255819596,R2,97.99822984,0,56,4,0,7,None
2025-01-03T01:24:00,user_8,26.05497054,92.46273602,0,R2,76.58176631,0,15,0,0,23,Dropoff
2025-01-03T01:24:30,user_33,26.63192793,93.74769385,0.671619182,,20.10392415,0,67,2,0,10,None
2025-01-03T01:25:00,user_13,26.7590414,93.77924888,2.530212654,R1,55.68163922,0,70,5,0,5,None
2025-01-03T01:25:30,user_21,26.42786152,93.10970389,0,R2,94.03827976,0,10,1,1,1,Distress
2025-01-03T01:26:00,user_23,27.38987326,93.45787709,1.706577305,,80.57770042,0,46,2,0,8,None
2025-01-03T01:26:30,user_11,27.02833861,92.37598305,1.198040814,,38.15159239,1,68,5,0,1,None
2025-01-03T01:27:00,user_25,26.8832755,92.13060881,1.275979091,,20.99001468,0,77,4,0,6,None
2025-01-03T01:27:30,user_8,26.39298969,93.81207037,0.631645717,R1,58.75419347,0,84,2,0,9,None
2025-01-03T01:28:00,user_11,26.79839897,93.10820717,1.699226402,R1,57.74394424,0,93,4,0,8,None
2025-01-03T01:28:30,user_25,27.05640761,93.08060516,1.523996876,R3,52.20672212,0,81,4,0,4,None
2025-01-03T01:29:00,user_29,27.10418384,93.02919957,1.791757008,R2,61.92531791,1,77,4,0,10,None
2025-01-03T01:29:30,user_34,26.84156001,93.75368342,2.559713039,R1,88.98329399,1,88,3,0,5,None
2025-01-03T01:30:00,user_47,27.26388053,92.10268426,0,R1,7.172961187,0,84,3,0,86,Inactive
2025-01-03T01:30:30,user_22,27.23000253,92.59847946,1.851119768,R3,63.92977507,0,69,2,0,7,None
2025-01-03T01:31:00,user_49,27.37385612,92.52538426,1.321828671,R2,9.888153367,0,67,5,0,4,None
2025-01-03T01:31:30,user_49,26.78460843,92.78243722,1.808425164,,8.300017701,0,53,4,0,3,None
2025-01-03T01:32:00,user_37,27.27338192,92.22815388,0.704790078,R1,24.57616896,0,57,4,0,7,None
2025-01-03T01:32:30,user_29,27.33126195,92.04532784,2.487317048,,65.66911706,0,93,2,0,9,None
2025-01-03T01:33:00,user_6,26.86563829,92.74081305,0.721710442,R3,903.0101426,0,48,2,0,13,OffRoute
2025-01-03T01:33:30,user_50,27.11677028,93.07692209,0,R3,1.033376438,0,69,0,0,122,Inactive
2025-01-03T01:34:00,user_1,26.2927383,93.3466691,0.549937977,R2,74.44132054,0,90,2,0,1,None
2025-01-03T01:34:30,user_16,27.43778892,93.06527652,17.79246918,,92.21213117,0,12,0,1,10,Distress
2025-01-03T01:35:00,user_21,26.0633938,92.11814162,1.827796976,R1,82.63517807,0,42,4,0,1,None
2025-01-03T01:35:30,user_14,27.31897941,92.59867372,2.286584118,,20.65840766,1,99,5,0,1,None
2025-01-03T01:36:00,user_14,27.136289,92.27972181,1.599676994,R3,21.70329592,1,76,3,0,5,None
2025-01-03T01:36:30,user_41,26.36299174,93.23736391,1.556471761,R3,738.6419306,1,31,2,0,10,OffRoute
2025-01-03T01:37:00,user_37,26.67554414,92.49262051,2.126653808,R2,86.07741772,0,77,5,0,6,None
2025-01-03T01:37:30,user_43,26.53560253,93.57970781,0.789225413,R2,37.98308543,1,83,2,0,3,None
2025-01-03T01:38:00,user_50,27.25747875,93.82202711,1.678841972,,18.17107682,0,74,5,0,0,None
2025-01-03T01:38:30,user_17,26.61478885,92.68623085,1.123435011,R1,17.70891735,1,91,4,0,1,None
2025-01-03T01:39:00,user_41,27.22550032,93.3659153,0.691358496,R2,89.33013462,1,100,4,0,9,None
2025-01-03T01:39:30,user_3,26.50214316,93.74438478,1.45222023,R2,509.729164,0,67,0,0,8,OffRoute
2025-01-03T01:40:00,user_10,27.00391823,93.09372588,0,,20.30533756,0,1,1,0,47,Dropoff
2025-01-03T01:40:30,user_44,26.62954764,92.84444136,2.834067316,R3,50.91101294,1,80,4,0,1,None
2025-01-03T01:41:00,user_27,26.67993146,93.05773709,13.6851742,,238.2740785,0,19,0,1,0,Distress
2025-01-03T01:41:30,user_12,26.60319791,93.39034505,2.651409014,R3,65.9275635,0,76,3,0,9,None
2025-01-03T01:42:00,user_35,27.40772672,93.01829503,16.47891148,,226.31964,0,8,1,0,5,Distress
2025-01-03T01:42:30,user_7,26.20367717,92.98191996,1.633781881,,88.82659837,1,91,2,0,0,None
2025-01-03T01:43:00,user_38,27.25871558,93.64152186,2.439149158,R1,76.56666102,0,59,3,0,0,None
2025-01-03T01:43:30,user_14,26.76088569,92.41109286,1.6747332,,65.18995743,0,86,3,0,5,None
2025-01-03T01:44:00,user_40,26.42594703,92.94979266,0.52088684,R1,475.7482236,0,97,0,0,7,OffRoute
2025-01-03T01:44:30,user_26,27.41311935,92.69821324,1.781627711,R2,63.69155934,0,51,3,0,6,None
2025-01-03T01:45:00,user_6,26.52302123,93.57504861,2.924721085,R1,92.3829699,0,95,3,0,1,None
2025-01-03T01:45:30,user_46,27.08624176,92.71219896,1.654563225,,0.732280514,0,41,2,0,4,None
2025-01-03T01:46:00,user_36,27.03420057,93.67773132,1.180278486,R1,56.50261508,1,63,3,0,2,None
2025-01-03T01:46:30,user_35,26.08924585,92.96544237,2.040314095,,9.879068252,0,49,4,0,10,None
2025-01-03T01:47:00,user_14,26.04224192,93.46037957,1.895052345,R2,15.10233562,1,95,5,0,6,None
2025-01-03T01:47:30,user_17,26.2661841,92.15625724,1.244013375,R2,508.9831178,0,57,0,0,4,OffRoute
2025-01-03T01:48:00,user_34,26.25858701,92.19935756,1.833923504,,62.18569655,0,59,5,0,0,None
2025-01-03T01:48:30,user_4,26.14882515,92.762965,0.625651294,R2,1.199920587,1,68,3,0,8,None
2025-01-03T01:49:00,user_5,27.16855405,92.06359507,1.338052924,R3,79.24224975,1,86,3,0,6,None
2025-01-03T01:49:30,user_2,26.29489081,93.91687236,1.375088584,R1,306.9834779,1,97,2,0,14,OffRoute
2025-01-03T01:50:00,user_14,26.14366954,92.48679002,0,,50.03075297,0,2,1,0,21,Dropoff
2025-01-03T01:50:30,user_35,26.13421286,93.50527048,0.586518222,,45.14710022,0,46,3,0,2,None
2025-01-03T01:51:00,user_8,26.84955744,93.48648881,1.681534992,R1,7.557050627,1,49,3,0,6,None
2025-01-03T01:51:30,user_32,27.20639746,92.50777165,2.675346947,R1,70.99452225,1,90,2,0,4,None
2025-01-03T01:52:00,user_16,26.85421913,93.0943153,2.982025008,,6.84026664,1,56,4,0,0,None
2025-01-03T01:52:30,user_12,26.08069037,93.95674154,0,R3,123.7578842,0,19,0,0,58,Dropoff
2025-01-03T01:53:00,user_10,26.21633703,93.29589159,0.538491881,R1,34.23212184,1,88,2,0,3,None
2025-01-03T01:53:30,user_14,26.87501156,92.61018182,2.5582321,R2,79.78363025,0,64,2,0,7,None
2025-01-03T01:54:00,user_42,26.63099939,93.25101984,1.289515676,,22.46493021,1,66,2,0,2,None
2025-01-03T01:54:30,user_45,26.90401684,92.60021589,0,R3,83.5787047,0,18,1,0,37,Dropoff
2025-01-03T01:55:00,user_11,26.87651918,92.70151115,1.455662318,,13.1413237,0,60,2,0,1,None
2025-01-03T01:55:30,user_36,26.8107389,92.80920683,2.39362015,,28.55357731,1,56,5,0,9,None
2025-01-03T01:56:00,user_1,27.18674557,93.81660184,1.784237833,R3,42.13010157,1,64,2,0,3,None
2025-01-03T01:56:30,user_36,26.46794232,92.51763581,0,R1,76.67577686,0,29,2,0,49,Dropoff
2025-01-03T01:57:00,user_20,27.46508103,92.21907092,0.5813225,R1,29.15759207,0,45,5,0,9,None
2025-01-03T01:57:30,user_13,26.07552786,93.14256121,2.315249096,R3,52.90865223,1,78,3,0,3,None
2025-01-03T01:58:00,user_8,27.46947112,92.55720498,1.172538793,R2,43.70462691,0,72,3,0,7,None
2025-01-03T01:58:30,user_11,26.86112639,93.05556813,1.296402828,R2,43.16934585,0,50,2,0,2,None
2025-01-03T01:59:00,user_1,27.11522047,92.98333595,2.847001056,R2,14.83843987,1,97,4,0,0,None
2025-01-03T01:59:30,user_48,27.14204374,92.00395668,0.551552952,,54.85437402,0,90,4,0,6,None
2025-01-03T02:00:00,user_8,26.68015555,93.1874874,2.03046608,,0.335868833,0,47,4,0,8,None
2025-01-03T02:00:30,user_9,27.19748183,92.04628531,2.887362437,,85.03947265,0,92,3,0,6,None
2025-01-03T02:01:00,user_25,26.30231229,92.91349266,2.579172983,R1,67.32541213,1,87,2,0,9,None
2025-01-03T02:01:30,user_31,26.81266553,93.46611052,0,R3,45.03023536,0,36,1,0,30,Dropoff
2025-01-03T02:02:00,user_16,26.58276181,92.08126092,0.557644172,,59.6725239,1,83,3,0,9,None
2025-01-03T02:02:30,user_43,26.17811105,92.19356215,17.52548966,R3,24.74458053,0,11,0,0,1,Distress
2025-01-03T02:03:00,user_41,27.04145432,92.65945218,0.853804059,R3,57.33311099,0,41,3,0,4,None
2025-01-03T02:03:30,user_2,27.20737979,93.32946141,0.67103397,,20.34532899,1,66,5,0,3,None
2025-01-03T02:04:00,user_28,26.48247746,93.88689929,2.018023901,,25.03828576,1,95,5,0,9,None
2025-01-03T02:04:30,user_46,26.22240477,92.10733703,0.646400473,R1,13.79481797,0,91,3,0,10,None
2025-01-03T02:05:00,user_26,27.0330775,92.30441509,0.844431934,R2,22.24922069,1,40,3,0,7,None
2025-01-03T02:05:30,user_23,26.05052104,92.69330124,2.718106428,R2,49.68806599,0,69,3,0,5,None
2025-01-03T02:06:00,user_6,26.61737875,92.31953886,2.826380298,R2,34.44408104,0,40,4,0,7,None
2025-01-03T02:06:30,user_44,26.92963241,93.98498071,1.340020533,,397.6424611,0,90,0,0,10,OffRoute
2025-01-03T02:07:00,user_8,27.40740217,93.25668358,2.465754454,R1,97.4552835,0,58,5,0,5,None
2025-01-03T02:07:30,user_2,26.09124839,93.20323009,0,R1,32.85949013,0,28,1,0,53,Dropoff
2025-01-03T02:08:00,user_13,26.12787957,93.1231152,1.805928978,R2,45.82812346,0,86,3,0,0,None
2025-01-03T02:08:30,user_35,26.85169746,93.98041038,2.067866754,R3,6.864378118,0,41,4,0,1,None
2025-01-03T02:09:00,user_20,26.01729252,93.47085708,1.5880655,R2,32.51023011,1,64,2,0,4,None
2025-01-03T02:09:30,user_7,27.34075048,93.95693881,1.547404799,R1,21.87630225,1,64,2,0,10,None
2025-01-03T02:10:00,user_32,26.49934444,92.01368715,1.748051463,R2,74.35216889,0,86,4,0,10,None
2025-01-03T02:10:30,user_49,26.38920947,92.69944466,2.902756315,R1,8.307415613,0,50,4,0,6,None
2025-01-03T02:11:00,user_27,27.12417988,92.2524352,1.64711826,,95.27140571,1,40,5,0,6,None
2025-01-03T02:11:30,user_27,27.40242111,93.86376462,2.457929179,,95.27035441,1,44,5,0,2,None
2025-01-03T02:12:00,user_38,26.76595509,93.68861837,2.47526728,R1,29.34518119,0,82,3,0,7,None
2025-01-03T02:12:30,user_20,26.95866792,92.72321124,0,,1.824971442,0,23,4,0,149,Inactive
2025-01-03T02:13:00,user_20,27.49013258,93.94710863,0.688331107,,519.2449049,0,59,0,0,8,OffRoute
2025-01-03T02:13:30,user_17,27.3180577,93.50780005,1.869209386,R3,94.74742793,0,61,5,0,2,None
2025-01-03T02:14:00,user_42,26.24544042,92.51355582,2.464136794,R1,1.719190903,1,91,4,0,6,None
2025-01-03T02:14:30,user_30,27.1496224,92.2021507,2.275643632,R2,49.30576218,0,73,3,0,3,None
2025-01-03T02:15:00,user_47,26.00378218,93.33738021,1.083754318,R1,22.53473054,1,72,3,0,10,None
2025-01-03T02:15:30,user_26,26.79235263,92.55445489,0,R3,40.06853753,0,12,3,0,98,Inactive
2025-01-03T02:16:00,user_24,27.29925702,92.03657309,2.616855608,R3,81.65586747,0,45,3,0,0,None
2025-01-03T02:16:30,user_4,26.29410998,93.49950375,0.705654331,R3,72.62073769,0,47,5,0,3,None
2025-01-03T02:17:00,user_46,26.91695116,93.90212368,1.559709862,,82.37956386,1,49,2,0,3,None
2025-01-03T02:17:30,user_36,26.07930708,92.11690833,0.907889151,R1,99.9502515,0,78,5,0,3,None
2025-01-03T02:18:00,user_16,26.12027286,93.61517546,0.581084332,R1,1.320633449,1,92,2,0,4,None
2025-01-03T02:18:30,user_49,27.12531868,92.99276398,0.648352149,,875.8449683,0,33,5,0,13,OffRoute
2025-01-03T02:19:00,user_7,27.32615914,92.31117616,2.969237055,R3,35.47785408,0,86,4,0,9,None
2025-01-03T02:19:30,user_5,27.26810151,93.27226508,2.553689016,R2,32.86567544,0,80,2,0,5,None
2025-01-03T02:20:00,user_34,27.43730662,92.68145223,0,,211.8506404,0,6,2,1,0,Distress
2025-01-03T02:20:30,user_27,26.78387936,92.00692623,0.844004552,R1,46.79820061,0,69,2,0,0,None
2025-01-03T02:21:00,user_44,26.64012796,93.10504962,1.779964281,,77.91972355,0,48,3,0,7,None
2025-01-03T02:21:30,user_27,26.37697132,92.98082001,0.801536164,R1,19.7965484,0,42,5,0,5,None
2025-01-03T02:22:00,user_30,27.34950545,92.01394822,2.495672235,R1,54.70298828,1,90,4,0,10,None
2025-01-03T02:22:30,user_14,26.02209572,93.30266369,0,,33.45648381,0,34,1,0,67,Inactive
2025-01-03T02:23:00,user_36,27.44601315,92.32453853,2.560601267,R3,39.07030715,1,78,5,0,0,None
2025-01-03T02:23:30,user_40,27.2703739,92.5191632,1.499572692,R1,313.9461709,1,28,3,0,14,OffRoute
2025-01-03T02:24:00,user_48,26.36886173,93.69940893,2.785976707,R1,36.46771215,0,60,2,0,2,None
2025-01-03T02:24:30,user_31,27.25809435,93.78929824,0,R1,41.17257153,0,19,0,0,79,Inactive
2025-01-03T02:25:00,user_19,26.32637843,92.72795735,2.948062821,R2,95.49911679,1,97,3,0,10,None
2025-01-03T02:25:30,user_19,27.05422441,93.38967629,0,R3,93.00041706,0,37,0,0,48,Dropoff
2025-01-03T02:26:00,user_21,26.75508383,92.4407813,0.525547246,R2,91.28747218,0,92,2,0,6,None
2025-01-03T02:26:30,user_46,26.07027608,92.201868,18.67387944,R2,142.8813518,0,10,1,1,5,Distress
2025-01-03T02:27:00,user_21,26.3466326,93.73547192,2.036161226,R1,32.99948441,0,45,2,0,4,None
2025-01-03T02:27:30,user_8,27.23027807,93.76092891,1.190343211,R3,49.86689197,0,71,5,0,4,None
2025-01-03T02:28:00,user_50,26.70868798,93.10361906,0,R1,48.14274245,0,9,2,0,34,Dropoff
2025-01-03T02:28:30,user_33,27.35874926,93.81521475,1.323789496,R1,9.848055343,1,88,5,0,3,None
2025-01-03T02:29:00,user_47,26.51204924,92.51919466,1.06457082,,957.22179,1,40,1,0,1,OffRoute
2025-01-03T02:29:30,user_30,26.02829117,92.59127161,1.231796947,R2,75.83783845,1,67,5,0,5,None
2025-01-03T02:30:00,user_25,26.0550177,92.12931571,0.754364051,R3,46.06925637,1,47,4,0,0,None
2025-01-03T02:30:30,user_32,27.13204805,92.96136869,2.98726982,R3,75.26384833,0,53,2,0,7,None
2025-01-03T02:31:00,user_20,26.46034343,92.45654183,0.539864365,R3,18.57123963,1,92,2,0,7,None
2025-01-03T02:31:30,user_44,27.05851674,93.34343788,1.458306604,,16.19976503,1,56,5,0,2,None
2025-01-03T02:32:00,user_28,27.47189776,93.78700589,0.964841231,R3,51.61944168,0,68,5,0,4,None
2025-01-03T02:32:30,user_46,26.20416012,92.89063911,2.730919979,R2,68.31926421,1,100,2,0,2,None
2025-01-03T02:33:00,user_23,27.4146187,92.41649164,1.871224634,R2,92.08468527,1,84,3,0,7,None
2025-01-03T02:33:30,user_17,26.32683216,93.05802765,2.305088902,,83.5895594,0,66,2,0,9,None
2025-01-03T02:34:00,user_23,26.88698267,92.46751189,0.643835949,R1,33.46088959,0,56,2,0,5,None
2025-01-03T02:34:30,user_21,27.03095625,93.88718049,2.009960308,,14.47902581,1,87,2,0,3,None
2025-01-03T02:35:00,user_4,26.64359645,92.51474476,0.522086414,,19.18520531,1,66,5,0,10,None
2025-01-03T02:35:30,user_38,26.75028744,93.76367176,1.749528634,R1,33.9000928,0,67,2,0,4,None
2025-01-03T02:36:00,user_14,26.36186009,93.56251263,0,,12.98359861,0,33,3,0,138,Inactive
2025-01-03T02:36:30,user_7,27.12436876,92.26047584,1.592964078,R1,426.1836659,0,38,3,0,5,OffRoute
2025-01-03T02:37:00,user_32,27.14236509,93.67183322,2.575330734,R1,65.12488267,1,78,2,0,7,None
2025-01-03T02:37:30,user_18,26.63440158,92.11441233,1.236320003,,61.67880884,1,47,4,0,8,None
2025-01-03T02:38:00,user_12,26.86568672,92.46537791,1.062195348,R2,957.997871,0,46,4,0,13,OffRoute
2025-01-03T02:38:30,user_12,26.04438196,92.36036569,1.533021677,,96.10811024,0,46,4,0,9,None
2025-01-03T02:39:00,user_14,26.40295644,93.65765052,0.651375056,R1,54.63671835,1,69,2,0,1,None
2025-01-03T02:39:30,user_19,26.60009317,92.38803629,2.71773488,R2,3.933766401,0,100,2,0,5,None
2025-01-03T02:40:00,user_8,26.31301786,92.82653765,1.647095024,,25.38051823,1,76,3,0,4,None
2025-01-03T02:40:30,user_37,26.23986453,92.55727411,1.609003153,R1,97.88879174,0,74,3,0,8,None
2025-01-03T02:41:00,user_48,27.11214941,93.51246416,1.312740983,R2,6.086557475,1,46,3,0,5,None
2025-01-03T02:41:30,user_25,26.19083084,93.40142867,19.86959723,R2,54.05470924,0,19,0,0,1,Distress
2025-01-03T02:42:00,user_46,26.52209252,92.095516,1.962410313,,694.248571,0,36,3,0,13,OffRoute
2025-01-03T02:42:30,user_38,26.67884375,93.29176331,2.560157008,,45.36172812,1,62,3,0,2,None
2025-01-03T02:43:00,user_27,26.39716249,93.49783714,1.96596032,,2.33949233,1,59,2,0,0,None
2025-01-03T02:43:30,user_35,27.49057596,93.5070747,0,R1,126.9731293,0,11,0,0,22,Dropoff
2025-01-03T02:44:00,user_50,26.99766101,93.84473211,1.912611864,R1,84.24046624,0,50,3,0,2,None
2025-01-03T02:44:30,user_35,27.35617753,93.55325901,2.861241193,R1,88.21167112,0,57,4,0,3,None
2025-01-03T02:45:00,user_11,26.87717237,92.34670545,0.892193633,R2,95.71184158,0,51,2,0,3,None
2025-01-03T02:45:30,user_4,26.53628133,92.08147401,0,R1,40.47937482,0,52,2,0,145,Inactive
2025-01-03T02:46:00,user_38,26.92728767,93.45877081,2.97327645,R3,28.3679905,0,54,5,0,10,None
2025-01-03T02:46:30,user_19,27.0427139,92.4163025,0,R2,29.04615636,0,13,0,0,51,Dropoff
2025-01-03T02:47:00,user_48,26.59117137,92.32642276,1.140132105,R2,305.0697235,1,92,5,0,0,OffRoute
2025-01-03T02:47:30,user_29,26.18367327,93.66330658,2.471650352,R3,75.26585852,0,96,2,0,1,None
2025-01-03T02:48:00,user_8,27.12703527,92.7856436,2.769183805,R2,61.17285311,0,100,2,0,9,None
2025-01-03T02:48:30,user_5,26.36409029,92.99282595,0.995219791,R1,48.11221172,1,57,3,0,4,None
2025-01-03T02:49:00,user_22,26.57589617,93.19059512,2.667410557,R1,64.09172348,0,97,5,0,9,None
2025-01-03T02:49:30,user_47,26.87893529,92.36162294,1.615846375,,70.29906305,1,63,3,0,1,None
2025-01-03T02:50:00,user_7,26.19216325,92.8471044,2.876976633,R2,47.34525481,1,56,5,0,2,None
2025-01-03T02:50:30,user_43,27.05182928,93.78071246,1.564308605,R3,44.85688717,0,40,3,0,3,None
2025-01-03T02:51:00,user_15,26.47310757,92.27485715,0.591626631,R3,416.3507401,0,65,5,0,3,OffRoute
2025-01-03T02:51:30,user_20,26.5319386,92.63559011,1.177264448,R2,71.97953446,0,77,2,0,2,None
2025-01-03T02:52:00,user_17,26.99928558,92.09873874,2.628381011,,48.51144621,1,80,3,0,9,None
2025-01-03T02:52:30,user_46,26.90819694,92.25369961,2.231060347,R3,25.13242801,0,45,3,0,2,None
2025-01-03T02:53:00,user_20,26.94242383,93.35081172,2.251029937,,53.97006258,0,87,2,0,1,None
2025-01-03T02:53:30,user_49,26.73895726,92.86284412,2.085118387,R2,82.95148132,0,96,3,0,3,None
2025-01-03T02:54:00,user_30,26.88336756,93.97235467,1.574995945,R3,9.52750024,0,50,4,0,9,None
2025-01-03T02:54:30,user_48,27.44005251,92.54987423,2.708551029,R2,33.35435363,1,87,3,0,8,None
2025-01-03T02:55:00,user_2,27.45899079,92.64127802,1.593107792,R3,79.37347105,1,90,3,0,2,None
2025-01-03T02:55:30,user_48,26.59684787,92.25065858,1.961252659,R3,16.82817516,0,95,4,0,4,None
2025-01-03T02:56:00,user_35,26.12022965,93.17120447,0.921932518,R2,15.90239791,1,40,2,0,2,None
2025-01-03T02:56:30,user_13,26.52900313,93.59162883,2.834565532,R3,40.57350022,1,51,5,0,4,None
2025-01-03T02:57:00,user_37,27.32121783,93.29223816,0,R2,237.8756765,0,3,1,1,3,Distress
2025-01-03T02:57:30,user_3,26.89103247,93.57612202,2.013711339,R2,65.51242576,0,93,5,0,6,None
2025-01-03T02:58:00,user_12,26.61486401,92.00049344,2.796401948,R1,89.18551083,1,67,3,0,0,None
2025-01-03T02:58:30,user_37,26.71582107,92.57008066,0.598345299,R2,71.71764466,0,43,2,0,9,None
2025-01-03T02:59:00,user_6,26.36841548,93.52603105,1.846858286,R1,17.76365648,1,93,5,0,2,None
2025-01-03T02:59:30,user_30,27.42445656,92.44438556,2.630444925,,69.48278326,0,99,3,0,6,None
2025-01-03T03:00:00,user_31,26.98861375,92.64074159,1.202466507,,11.08972797,1,93,2,0,10,None
2025-01-03T03:00:30,user_15,27.30546259,92.78184464,1.045971593,,52.57215777,0,40,4,0,5,None
2025-01-03T03:01:00,user_44,26.26019623,92.54275381,0.725329296,R1,82.61623563,0,94,3,0,10,None
2025-01-03T03:01:30,user_28,26.308379,93.73469336,0.995568473,R3,41.03665956,1,58,2,0,0,None
2025-01-03T03:02:00,user_30,26.20582534,92.40009927,0.747854449,R2,34.89660492,0,98,3,0,4,None
2025-01-03T03:02:30,user_17,26.69588302,93.31698471,1.470903738,R3,36.20122483,0,67,3,0,6,None
2025-01-03T03:03:00,user_33,26.27009112,93.94935609,17.28184182,,242.6555985,0,11,0,1,7,Distress
